Wavelength_microns Throughput
4.409068184 5.736366936468016e-09
4.410419416 5.734004350542263e-09
4.411770647 5.73162978521611e-09
4.413121879 5.730038655384016e-09
4.41447311 5.733367927623903e-09
4.415824342 5.730956508275158e-09
4.417175573000001 5.728534605558003e-09
4.418526804 5.7261027630567754e-09
4.419878036 5.723661680005146e-09
4.421229266999999 5.721211688546235e-09
4.4225804989999995 5.7187534053512876e-09
4.4239317300000005 5.716287371884056e-09
4.425282962 5.713814156043884e-09
4.426634193 5.7113342599135194e-09
4.427985425 5.708848133656637e-09
4.429336656 5.706356686659683e-09
4.430687887 5.703860101226977e-09
4.432039119 5.7013589023046694e-09
4.43339035 5.698854188065813e-09
4.434741582 5.696345862588616e-09
4.436092813 5.693834645948035e-09
4.437444045 5.691321580760734e-09
4.438795276 5.688806412022265e-09
4.440146507000001 5.686290147715816e-09
4.441497739000001 5.683773556518293e-09
4.44284897 5.681256331462736e-09
4.444200202 5.6787019068654916e-09
4.445551432999999 5.675930625164975e-09
4.446902665 5.673160463355822e-09
4.448253896 5.670393253804048e-09
4.449605128 2.234481056367356e-07
4.450956359 1.766906818196705e-07
4.45230759 5.662108987006002e-09
4.453658822 5.6593550965116274e-09
4.455010053 5.656604902110288e-09
4.456361285 5.653861086140857e-09
4.457712516 5.6511216552525766e-09
4.459063747999999 5.6483873898499394e-09
4.460414979 2.2745840136687125e-08
4.4617662110000005 2.887508420088055e-06
4.463117442 1.9082346733767767e-08
4.464468673000001 5.637516234446904e-09
4.465819905 5.634815094469563e-09
4.467171136 5.632121808033317e-09
4.468522368 5.629436693126653e-09
4.469873599 5.6267583971331835e-09
4.471224831000001 5.624089088199583e-09
4.472576062 5.621428070460618e-09
4.473927293 5.618774345466851e-09
4.475278524999999 5.616130578804817e-09
4.476629756 5.617375485788693e-09
4.4779809880000006 5.617025991564627e-09
4.479332219 5.614405843892469e-09
4.480683451 5.611793540510823e-09
4.482034682 5.6091892408418805e-09
4.483385914 5.606595598530069e-09
4.484737145 5.60870920670624e-09
4.486088376 5.6078044816630744e-09
4.487439608 5.6052339199047785e-09
4.488790839 5.602670757709987e-09
4.490142071 5.600116197667619e-09
4.491493302 5.5975707046760946e-09
4.492844534 7.2064822298059545e-09
4.494195765000001 4.21502493036619e-07
4.495546996 7.230357384075495e-08
4.496898228 5.587212247923219e-09
4.498249458999999 5.5845874442312904e-09
4.4996006909999995 1.9589999053845743e-07
4.5009519220000005 9.989849579099758e-07
4.502303154 6.816788862384211e-09
4.503654385 5.57415325171421e-09
4.505005617 3.2325927217616384e-08
4.506356848 8.660758384438812e-06
4.507708079 2.76910350114966e-08
4.509059311 5.563807526841839e-09
4.510410542 7.077084375253078e-09
4.511761774 6.40386786501821e-07
4.513113005 1.2103001913392833e-07
4.514464237 7.0050602129931106e-09
4.5158154679999996 5.727547351256818e-08
4.517166699000001 5.069853591356854e-07
4.518517931 5.143839842793761e-07
4.519869162 7.728380521369275e-09
4.521220394 9.573495097203816e-08
4.522571624999999 1.703680688692671e-06
4.523922857 1.8314864421111753e-06
4.525274088 2.7508206406797264e-08
4.52662532 2.566871668818226e-08
4.527976551 4.895749567636602e-06
4.529327782 2.6780521957582254e-08
4.530679014 5.522702571306955e-09
4.532030245 5.52011302101167e-09
4.533381477 5.517517468631239e-09
4.534732708 5.5149146725040096e-09
4.53608394 5.512304085906739e-09
4.537435171 5.509685094109553e-09
4.5387864030000005 6.152642540969869e-08
4.540137634 1.4195031757984782e-06
4.541488865 1.1485693264645638e-08
4.542840097 5.499109483506745e-09
4.544191328 1.0951966363305064e-08
4.5455425599999995 1.9050202416875657e-06
4.5468937910000005 9.414787452998409e-08
4.548245023000001 5.4882696952035775e-09
4.549596254 5.485512180943167e-09
4.550947485 1.899566530900882e-07
4.552298716999999 1.0906951532030017e-06
4.553649948 7.576184474858316e-09
4.5550011800000005 5.47431705485858e-09
4.556352411 1.8619204936127706e-08
4.557703643 3.637986181787715e-06
4.559054874 4.809727609141125e-08
4.560406106 1.9271256292756967e-08
4.561757337 2.6827214628320035e-06
4.563108568 5.011364902857608e-06
4.5644598 5.232190674225367e-07
4.565811031 5.899519465931666e-09
4.567162263 5.453931763674642e-09
4.568513493999999 2.0140559444855894e-08
4.569864726 1.780219687902152e-06
4.571215957000001 2.329524683976108e-08
4.572567188 3.34616302152799e-08
4.57391842 8.967826222419868e-06
4.575269650999999 3.7710392990039924e-06
4.5766208829999995 2.1817392263429582e-07
4.5779721140000005 5.5087943988937375e-09
4.579323346 1.7711514853132965e-07
4.580674577 1.5877015533330333e-07
4.582025809 5.42504898839451e-09
4.58337704 5.421681259998375e-09
4.584728271 3.3824326222103226e-08
4.586079503 6.042407393277352e-06
4.587430734 2.929359683530633e-08
4.588781966 5.407894006610736e-09
4.590133197 5.5134116453217245e-09
4.591484429 6.159155651178414e-07
4.5928356599999995 5.766759910536074e-07
4.5941868910000005 5.393572960695475e-09
4.595538123 5.389906115080758e-09
4.596889354 1.7752253572775875e-08
4.598240586 9.362245791962324e-07
4.599591817 1.973000963964145e-08
4.6009430490000005 5.374891332432472e-09
4.60229428 5.371047346062489e-09
4.603645512 1.286641892133407e-07
4.604996743 1.9591488850805013e-07
4.606347974 5.926384156179047e-09
4.607699206 5.3553162735922256e-09
4.609050437 1.9473698621797658e-08
4.610401669 2.827498049156625e-06
4.611752900000001 4.5856301704631036e-08
4.613104132 1.117382374724551e-08
4.614455363 3.2537363726225836e-07
4.6158065950000005 1.0563256855782925e-06
4.617157826 3.6828785843512097e-07
4.618509057 7.45483554877441e-09
4.619860289 5.0965879569451104e-08
4.62121152 2.3038949918431495e-07
4.622562751999999 7.812763790462471e-09
4.6239139830000004 5.3099852529116074e-09
4.625265215000001 8.914508177195697e-09
4.626616446 4.4269914236062843e-07
4.627967677 6.405481652606548e-08
4.629318908999999 5.291960117641519e-09
4.63067014 5.287369880158834e-09
4.6320213720000005 6.603602662596551e-08
4.633372603 3.1186088787859186e-06
4.634723835 1.827850466160093e-08
4.636075066 5.268684905870407e-09
4.637426298 5.98348505275082e-09
4.638777529 3.906179983300659e-07
4.64012876 2.8240259871521253e-07
4.641479992 5.289475660072324e-09
4.642831223 5.244630657141024e-09
4.644182455 1.9690611894685078e-08
4.645533685999999 2.1102024649343203e-06
4.646884918 3.965962420222795e-08
4.648236149000001 5.224872123514304e-09
4.64958738 5.21986570314576e-09
4.650938612 9.768922827005474e-08
4.652289842999999 7.049189407245409e-07
4.6536410749999995 9.347857696233181e-09
4.6549923060000005 8.026982655602899e-08
4.656343538 4.9252027525058935e-06
4.657694769 7.572488386510635e-06
4.659046001 2.4763038596699147e-07
4.660397232 6.368754849087448e-09
4.661748463 5.101889332940061e-07
4.663099695 5.7917903135434285e-06
4.664450926000001 7.1608461183966316e-06
4.665802158 3.724967321347067e-08
4.667153389 2.2673524493908242e-08
4.668504621 4.381032679605271e-06
4.6698558519999995 6.9802727156394465e-06
4.6712070830000005 1.0923810251514006e-06
4.672558315 9.011227834611912e-09
4.673909546 7.3343955780509e-08
4.675260778 1.0560376901199541e-06
4.676612009 1.2249101228136883e-08
4.6779632410000005 5.1149500083894564e-09
4.679314472 6.252601922797832e-09
4.680665704 6.779732161802868e-07
4.682016935 4.867067486997772e-07
4.683368166 5.4432377965665735e-09
4.684719398 5.087722740860303e-09
4.686070629 1.698533933731779e-08
4.687421861 2.4946433224794334e-06
4.688773092 8.187938154195089e-08
4.690124324 5.065839230991769e-09
4.691475555 5.060360918071825e-09
4.6928267869999996 7.941719166734117e-08
4.694178018 4.948186042367092e-06
4.695529249 2.361110928570892e-08
4.696880481 2.167187786850072e-08
4.698231712 1.4436284440380634e-06
4.699582943999999 5.388852632629101e-06
4.700934175 1.2390845056351675e-06
4.702285407000001 7.961148449568984e-09
4.703636638 5.016753668694605e-09
4.704987869 5.011283136516224e-09
4.706339100999999 5.0058193857630675e-09
4.707690332 5.000360358996642e-09
4.7090415640000005 4.994906795718649e-09
4.710392795 4.989657859587938e-09
4.711744027 2.1369038145721083e-08
4.713095258 2.254824263916929e-06
4.71444649 4.674916515944669e-08
4.7157977209999995 1.1760299869258265e-08
4.717148952 1.3105250647509276e-06
4.718500184000001 6.241333598711132e-06
4.719851415 3.7251964334143673e-06
4.721202647 2.1038314843386368e-08
4.722553877999999 3.846768186710397e-08
4.72390511 8.652210014167731e-06
4.725256341000001 8.685565551043031e-06
4.726607572 1.0783099410754353e-06
4.727958804 8.676744817480069e-09
4.729310035 1.1769451004498402e-07
4.730661267 9.003752250797146e-06
4.7320124980000005 4.38049013262193e-06
4.73336373 2.083244851882868e-07
4.734714961 5.049728877991234e-09
4.736066193 4.1318483091900316e-07
4.737417424 1.0282268934857937e-05
4.738768654999999 5.200542018707769e-06
4.740119887 2.589301924344837e-06
4.741471118000001 1.8645982722264947e-06
4.74282235 7.779955916239973e-06
4.744173581 6.185844106129732e-06
4.745524813 1.4105787648381202e-06
4.7468760439999995 2.70951469411437e-08
4.748227276 1.3921234714636934e-08
4.749578507 2.1690006972128473e-06
4.750929738 1.6244561693585627e-07
4.75228097 4.836216516709219e-09
4.753632201 4.831149948726341e-09
4.7549834330000005 3.082772999454031e-08
4.756334664 6.366025317752558e-06
4.757685896 7.819251815751642e-08
4.759037127 1.0213191823430118e-08
4.760388358 1.0777282267939377e-06
4.76173959 7.659083851851704e-06
4.763090821 8.870371663587007e-06
4.764442053 3.87362918459834e-08
4.765793284 1.9096419308523184e-08
4.767144516 3.044325212142949e-06
4.768495747 8.484899886975692e-06
4.7698469789999995 3.2212592546259004e-06
4.77119821 1.8907823083309462e-08
4.772549441 3.823856523862277e-08
4.773900673 8.074812031671028e-06
4.775251904 9.049402682703127e-06
4.776603135999999 1.5109893019540272e-06
4.777954367 1.127384740920336e-08
4.779305599000001 5.5339707508243784e-08
4.78065683 6.15295826658695e-06
4.782008061000001 3.2486808722121927e-06
4.783359293 3.4318428983585415e-07
4.784710524 7.122475659786293e-09
4.7860617560000005 1.1869699488094997e-07
4.787412987 1.036353922465736e-05
4.788764219 5.901729493763307e-06
4.79011545 2.161289782033258e-06
4.791466682 5.280032722371168e-07
4.7928179129999995 2.440616631233135e-06
4.7941691440000005 2.864444367167243e-06
4.795520376000001 1.6377287725229028e-08
4.796871607 4.6690010917538065e-09
4.798222839 4.664002541335641e-09
4.799574069999999 2.836945449180173e-07
4.800925302 2.088562326538919e-06
4.802276533000001 1.23786622252341e-08
4.803627764 3.1350083707163227e-08
4.804978996 2.0128575516493635e-06
4.806330227 6.115757877870887e-06
4.807681459 1.6062857527453538e-06
4.80903269 1.0028217061643466e-08
4.810383922 5.2079538985378884e-08
4.811735153 4.305045164452731e-06
4.813086384999999 7.732530056041881e-06
4.814437616 1.3292876072169615e-06
4.815788846999999 1.0810453406029294e-08
4.817140079 6.834675289817014e-08
4.818491310000001 5.29849452672936e-06
4.819842542 6.273943106303205e-06
4.821193773 7.050181179579191e-07
4.822545005 7.460534161553831e-09
4.8238962359999995 1.0370337382897921e-07
4.825247468 1.0075264821111586e-05
4.826598699 9.905389979742405e-06
4.82794993 8.367363001519358e-07
4.829301162 7.311374618331987e-09
4.830652393 1.212925120116115e-07
4.8320036250000005 1.209232163644944e-05
4.833354856 8.766996879440695e-06
4.834706088 6.746654778156123e-07
4.836057318999999 7.146543989416699e-09
4.83740855 1.5063523290187602e-07
4.838759782 1.001490160530072e-05
4.840111013 6.744087397103101e-06
4.841462245 4.888546442011286e-06
4.842813476 3.3232504875485145e-06
4.844164708 6.266356866645035e-06
4.845515939 1.2417415087770335e-05
4.8468671709999995 4.104739517844036e-06
4.8482184020000005 2.0660385206581876e-06
4.849569633 1.7900983835109294e-06
4.850920865 4.881992144884746e-06
4.852272096 1.8229974049418154e-05
4.853623327999999 8.82229126194783e-06
4.854974559 5.780977035701211e-06
4.856325791000001 5.03308862774774e-06
4.857677022 7.534486027476831e-06
4.859028253 1.5352465026879554e-05
4.860379485 5.733316065906832e-06
4.861730716 3.984570964936473e-06
4.863081948 6.985692995954312e-06
4.864433179 1.006996492709725e-05
4.865784411 1.6857631744141877e-05
4.867135642 1.185630630128531e-07
4.868486874 8.809344550555211e-09
4.8698381049999995 8.857859489208173e-07
4.8711893360000005 8.759630865747336e-06
4.872540568000001 1.2905064162739315e-05
4.873891799 6.496086863735396e-06
4.875243031 4.07528542016764e-06
4.876594261999999 9.875220147637322e-06
4.8779454939999995 1.5811601509591347e-05
4.879296725000001 1.6680448646874286e-05
4.880647956 9.4873730937874e-06
4.881999188 5.280181424601869e-06
4.883350419 9.683852152711964e-06
4.884701651 1.2929970812759893e-05
4.8860528819999995 1.0685750105730498e-05
4.887404114 6.065758479603412e-06
4.888755345 2.920696842150276e-06
4.890106576999999 8.114495269942697e-06
4.891457808 1.5923117307055955e-05
4.892809038999999 1.1739711161554659e-05
4.894160271 5.579004147731354e-06
4.895511502000001 1.8887373184019757e-06
4.896862734 4.486552858465398e-06
4.898213965 1.2152706677713468e-05
4.899565197 5.841751507357121e-06
4.900916428 4.1329940297161955e-06
4.902267660000001 4.092837251261695e-06
4.903618891 7.641427143705285e-06
4.904970122 2.4787259890748413e-05
4.906321354 1.1351881684310668e-05
4.907672585 8.289422646879505e-06
4.9090238170000005 8.40086861220368e-06
4.910375048 1.0558330720057823e-05
4.91172628 1.9236738906707634e-05
4.913077511 5.678863850796953e-06
4.914428742 1.928087540082873e-06
4.915779974 2.8207505411763444e-06
4.917131205 5.5565421164775385e-06
4.918482437 1.2171151495710598e-05
4.919833668 5.218615753268339e-07
4.9211849 4.876751668645379e-09
4.922536131 1.7000897287549408e-07
4.9238873629999995 9.293077346752198e-06
4.9252385940000005 1.3289590424577138e-05
4.926589825 9.825851494857413e-06
4.927941057 3.4847888831815336e-06
4.929292288 5.048461927037642e-06
4.930643519999999 1.797973824052292e-05
4.931994751 1.9831894502834688e-05
4.933345983000001 1.0752136729939585e-05
4.934697214 2.1736123622864784e-06
4.936048445 2.276949257293255e-06
4.937399677 8.721292342515484e-06
4.938750908 1.1782288496403926e-05
4.94010214 1.0767939258861804e-05
4.941453371 4.120179031626124e-06
4.942804603 3.115578747799075e-06
4.944155834 8.806202682206788e-06
4.945507066 1.4778692711448088e-05
4.9468582969999995 9.364101746672543e-06
4.9482095280000005 1.7846223991956273e-07
4.949560760000001 5.350743396044576e-09
4.950911991 5.723947313035968e-07
4.952263223 9.7227452442771e-06
4.953614453999999 5.909875481091525e-06
4.9549656859999995 4.558874961858002e-06
4.9563169170000005 3.839317515733911e-06
4.957668148 7.348070309157558e-06
4.95901938 2.0481408861305763e-05
4.960370611 8.594091649669188e-06
4.961721843 5.8031464238925245e-06
4.9630730739999995 5.219397639775169e-06
4.964424306 6.977768870269583e-06
4.965775537000001 1.6105632214749616e-05
4.967126769 8.179237001462913e-06
4.968478 4.236071564977161e-06
4.969829230999999 5.977855179140462e-06
4.971180463 8.620960956031388e-06
4.972531694000001 1.3577661341279184e-05
4.973882926 1.1724027888982476e-05
4.975234157 5.83101448656041e-06
4.976585389 6.568068107971117e-06
4.97793662 9.5547514669448e-06
4.979287852000001 1.2362188842571175e-05
4.980639083 1.3186210890867793e-05
4.981990314 5.417319545034651e-06
4.983341545999999 4.392235791052525e-06
4.984692777 8.301712500553807e-06
4.986044009 1.366249466416305e-05
4.98739524 1.792518447874939e-05
4.988746472 6.9515242501256674e-06
4.990097703 4.189871390180143e-06
4.991448934 8.416334470042561e-06
4.992800166 1.5841485792590673e-05
4.9941513969999995 1.4459516736462069e-05
4.995502629 1.0117578039398146e-05
4.99685386 6.356019902043985e-06
4.998205092 8.880317394588152e-06
4.999556323 1.689493083552998e-05
5.0009075549999995 1.2435053959161604e-05
5.0022587860000005 9.329221270548133e-06
5.003610017 5.3450839006345966e-06
5.004961249 5.401094833145695e-06
5.006312479999999 1.2090175547528275e-05
5.007663711999999 1.301453786904273e-05
5.009014943 9.879179335559549e-06
5.010366175 6.495926912338025e-06
5.011717406 4.442868123712242e-06
5.013068637 8.818114327804643e-06
5.014419869 1.3554110186138731e-05
5.0157711 1.0259587811714653e-05
5.017122332 8.576017247448282e-06
5.018473563 8.017458543468286e-06
5.019824795000001 9.893089823544148e-06
5.021176026 1.560875093751698e-05
5.022527258 5.980799098122397e-06
5.0238784889999994 2.2994272550691016e-06
5.0252297200000005 2.4489585348550005e-06
5.026580952000001 3.1749581340960316e-06
5.027932183 7.167416222769874e-06
5.029283415 4.568572018204044e-06
5.030634646 6.298007615006091e-07
5.031985878 7.871649951475776e-07
5.033337109 2.970239832239211e-06
5.034688341 5.987918174846018e-06
5.036039572 1.1673795198349493e-05
5.037390803 4.218790684122047e-06
5.038742035 2.5751872494249337e-06
5.0400932659999995 5.520751704287702e-06
5.041444498 9.275957465365203e-06
5.042795729000001 1.1155912579405204e-05
5.044146961 6.6530116496426e-06
5.045498192 2.521321149328238e-06
5.046849422999999 3.6861662751716683e-06
5.048200655 7.701220381449599e-06
5.049551886000001 8.11223763453823e-06
5.050903118 7.921706518885963e-06
5.052254349 3.6596392199845874e-06
5.053605581 3.1109233113762627e-06
5.054956812 8.043128271006078e-06
5.056308044000001 1.2343422205761104e-05
5.057659275 1.1433428719024103e-05
5.059010506 7.4424111275214906e-06
5.060361737999999 4.114008425904426e-06
5.061712969 6.347030468275028e-06
5.063064201 1.1327930263999635e-05
5.064415432 7.823296808833282e-06
5.065766664 4.837792647085638e-06
5.067117895 1.9057633978457757e-06
5.068469126 1.693343062316405e-06
5.069820358 6.200969818760794e-06
5.0711715889999995 9.912905024714663e-06
5.072522821 7.6114647914070465e-06
5.073874052 6.154872176820628e-06
5.075225284 5.09174977068487e-06
5.076576515 7.5710810474499284e-06
5.0779277469999995 1.411136963080159e-05
5.0792789780000005 7.303358088151593e-06
5.080630209 4.884118714821326e-06
5.081981441 5.462560387095626e-06
5.083332671999999 6.661422703856253e-06
5.084683904 9.7300877598001e-06
5.086035135 6.628429360820154e-06
5.087386367 2.004593723953128e-06
5.088737598 2.0414315670821236e-06
5.090088829 4.069658256547456e-06
5.091440061 7.048369569420727e-06
5.092791292 1.2846466351164808e-05
5.094142524 7.166059474316209e-06
5.095493755000001 4.47301777798e-06
5.096844987000001 6.724572277033261e-06
5.098196218 9.502265146437288e-06
5.09954745 1.1004665090065707e-05
